"","cuidador","leer","jugar","salir","vertv","deporte","dispositivoselectronicos","valor"
"733",5,0,0,2,2,0,0,4
"734",1,0,0,2,1,0,0,3
"735",2,0,0,2,1,0,0,3
"736",3,0,0,0,0,0,0,0
"737",2,0,0,0,0,0,0,0
"738",5,1,1,2,1,0,1,6
"739",1,2,0,0,1,3,0,6
"740",2,0,0,0,0,0,0,0
"741",2,0,0,1,1,0,0,2
"742",2,0,0,0,0,0,0,0
"743",5,0,0,2,1,0,0,3
"744",2,0,2,2,1,0,0,5
"745",2,0,0,0,0,0,0,0
"746",2,1,0,0,1,0,0,2
"747",1,1,0,0,0,0,0,1
"748",2,2,0,0,0,2,0,4
"749",2,0,0,0,0,0,0,0
"750",5,0,1,2,1,1,0,5
"751",2,0,1,0,0,0,0,1
"752",1,0,2,2,0,0,0,4
"753",2,0,0,0,0,0,0,0
"754",2,2,0,2,2,0,0,6
"755",1,0,2,0,0,0,0,2
"756",2,1,2,0,0,0,2,5
"757",2,0,1,0,0,0,0,1
"758",2,0,0,0,0,0,0,0
"759",5,3,0,0,1,0,0,4
"760",5,0,2,0,1,0,0,3
"761",2,2,0,2,0,0,0,4
"762",2,2,0,0,1,0,0,3
"763",2,2,0,2,1,1,0,6
"764",5,2,1,2,0,2,0,7
"765",2,1,0,0,0,0,0,1
"766",1,0,0,2,1,0,0,3
"767",1,0,0,3,2,0,0,5
"768",1,3,0,0,3,0,0,6
"769",1,1,1,1,1,1,1,6
"770",2,1,0,2,0,0,0,3
"771",2,1,0,0,0,0,0,1
"772",2,1,1,0,0,0,0,2
"773",2,0,2,0,0,0,0,2
"774",1,1,1,1,1,1,1,6
"775",5,0,0,0,0,0,0,0
"776",1,1,1,2,0,0,0,4
"777",1,0,0,2,2,0,0,4
"778",2,0,0,0,0,0,0,0
"779",3,1,0,0,0,0,0,1
"780",3,1,0,0,0,0,0,1
"781",2,0,1,0,0,0,0,1
"782",2,0,0,0,0,0,0,0
"783",5,0,0,0,3,0,0,3
"784",5,0,0,0,1,0,0,1
"785",2,2,1,0,0,0,0,3
"786",5,0,1,0,0,0,0,1
"787",2,0,2,2,1,0,0,5
"788",2,0,0,2,1,0,0,3
"789",2,0,0,4,1,0,2,7
"790",1,2,0,0,0,0,0,2
"791",2,0,0,0,0,0,0,0
"792",1,0,2,0,0,0,0,2
"793",1,0,0,0,1,0,0,1
"794",2,0,1,0,1,0,0,2
"795",1,0,2,2,0,0,0,4
"796",1,0,1,0,1,0,0,2
"797",5,0,2,0,1,0,0,3
"798",5,1,2,0,2,0,0,5
"799",2,1,1,2,0,0,0,4
"800",1,0,1,0,1,0,0,2
"801",1,0,1,0,1,0,0,2
"802",2,0,0,0,0,0,0,0
"803",1,0,0,0,1,0,0,1
"804",2,0,0,0,0,0,0,0
"805",2,2,1,0,0,1,0,4
"806",3,0,0,0,0,0,0,0
"807",2,0,0,0,0,0,0,0
"808",2,0,0,0,0,0,0,0
"809",2,0,0,1,1,0,0,2
"810",2,0,0,1,1,0,0,2
"811",2,2,0,0,2,0,0,4
"812",5,0,0,0,0,0,0,0
"813",1,0,1,0,0,0,0,1
"814",2,0,0,0,0,0,0,0
"815",2,0,0,0,0,0,0,0
"816",2,0,0,0,0,0,0,0
"817",2,0,0,0,0,0,0,0
"818",2,0,0,0,0,0,0,0
"819",2,0,0,0,1,0,2,3
"820",1,0,4,0,0,0,0,4
"821",2,0,2,0,0,0,0,2
"822",2,0,2,0,0,0,0,2
"823",6,0,3,0,0,0,0,3
"824",2,2,0,0,1,0,0,3
"825",1,2,0,0,1,0,2,5
"826",1,0,0,2,1,2,0,5
"827",5,2,0,0,1,0,0,3
"828",1,2,0,0,1,0,0,3
"829",2,0,0,0,1,0,0,1
"830",2,0,0,0,1,0,0,1
"831",2,0,2,0,0,0,0,2
"832",2,0,0,0,2,0,0,2
"833",2,0,0,0,0,0,0,0
"834",1,0,0,0,0,0,0,0
"835",5,0,1,0,0,0,0,1
"836",5,0,1,0,0,0,0,1
"837",5,0,1,0,0,0,0,1
"838",5,1,1,0,1,0,0,3
"839",2,3,1,0,1,2,0,7
"840",3,1,0,0,0,0,0,1
"841",2,2,1,2,1,0,1,7
"842",5,1,1,2,0,0,0,4
"843",2,2,1,3,0,0,0,6
"844",2,0,0,0,1,1,1,3
"845",2,0,2,1,1,2,2,8
"846",1,0,1,1,1,0,0,3
"847",2,2,2,0,1,0,0,5
"848",5,0,1,2,1,2,1,7
"849",3,2,0,2,1,0,0,5
"850",5,0,1,0,1,4,0,6
"851",2,0,1,0,0,0,0,1
"852",2,0,1,0,0,0,0,1
"853",2,0,1,0,1,0,1,3
"854",2,0,1,0,1,0,0,2
"855",2,0,0,0,1,0,0,1
"856",2,0,2,2,2,0,0,6
"857",5,1,1,0,1,0,0,3
"858",2,0,0,0,0,0,0,0
"859",1,0,0,0,1,0,1,2
"860",2,0,0,0,0,0,0,0
"861",2,0,0,0,0,0,0,0
"862",3,0,2,0,1,0,0,3
"863",2,0,0,0,1,2,2,5
"864",2,0,0,0,1,2,0,3
"865",2,2,0,0,0,0,0,2
"866",2,0,0,0,1,0,0,1
"867",2,0,0,0,0,0,0,0
"868",2,0,0,0,0,0,0,0
"869",2,0,0,0,0,0,0,0
"870",2,0,0,0,0,0,0,0
"871",5,2,1,0,1,0,0,4
"872",2,0,1,2,1,0,0,4
"873",2,0,1,0,0,0,0,1
"874",2,2,2,2,1,0,1,8
"875",2,0,0,2,2,0,0,4
"876",2,0,0,0,1,0,1,2
"877",2,0,0,0,0,0,0,0
"878",2,2,1,0,1,0,1,5
"879",2,0,0,0,0,0,0,0
"880",2,0,0,0,0,0,0,0
"881",2,1,0,0,0,0,0,1
"882",2,0,0,0,0,0,0,0
"883",2,0,0,0,0,0,0,0
"884",1,0,1,2,1,0,0,4
"885",1,0,2,0,0,0,0,2
"886",2,0,0,0,0,0,0,0
"887",2,0,1,3,0,0,0,4
"888",2,0,1,0,1,0,0,2
"889",2,0,1,2,1,0,0,4
"890",2,0,0,0,1,0,0,1
"891",2,0,2,0,1,0,0,3
"892",1,2,0,0,0,0,0,2
"893",3,0,4,3,0,0,0,7
"894",1,0,2,0,0,0,0,2
"895",2,0,0,0,1,0,0,1
"896",2,1,0,0,1,0,0,2
"897",2,0,0,0,0,0,0,0
"898",1,0,2,2,2,0,0,6
"899",5,4,4,4,0,0,0,12
"900",2,0,2,0,0,0,0,2
"901",2,0,1,0,0,0,0,1
"902",2,1,0,0,0,0,0,1
"903",5,0,2,0,1,0,0,3
"904",5,0,2,0,1,0,0,3
"905",2,0,1,0,1,0,0,2
"906",2,0,1,0,0,0,0,1
"907",5,0,1,0,1,0,0,2
"908",2,0,0,0,1,0,1,2
"909",1,0,0,0,1,0,0,1
"910",1,0,1,0,0,0,0,1
"911",2,0,1,0,0,0,0,1
"912",1,0,0,0,0,0,0,0
"913",2,0,0,0,1,0,0,1
"914",2,0,0,0,2,0,0,2
"915",1,0,0,0,1,0,0,1
"916",1,1,1,2,3,2,2,11
"917",1,2,3,0,2,0,0,7
"918",2,0,0,0,0,0,2,2
"919",2,0,0,0,1,0,0,1
"920",2,0,0,0,0,0,0,0
"921",2,0,0,2,1,0,0,3
"922",1,0,0,0,1,0,0,1
"923",2,0,0,0,0,0,0,0
"924",2,0,0,3,1,0,0,4
"925",1,1,0,2,1,0,0,4
"926",2,0,0,0,1,0,0,1
"927",2,0,3,0,2,0,0,5
"928",2,0,0,0,1,0,0,1
"929",2,0,0,0,0,0,0,0
"930",1,0,0,0,1,0,0,1
"931",1,2,2,2,1,0,1,8
"932",1,2,2,2,1,0,0,7
"933",2,0,0,0,1,0,0,1
"934",1,0,1,0,0,0,0,1
"935",2,0,0,0,0,0,0,0
"936",1,0,2,2,1,1,0,6
"937",1,0,0,0,1,0,0,1
"938",2,0,0,0,0,0,0,0
"939",1,0,0,0,1,0,0,1
"940",2,0,0,0,1,0,0,1
"941",1,2,0,0,0,0,1,3
"942",1,0,0,0,1,0,0,1
"943",3,0,0,2,1,0,0,3
"944",3,0,0,0,0,0,0,0
"945",1,0,0,0,1,0,0,1
"946",1,0,0,0,1,0,0,1
"947",2,0,0,0,0,0,0,0
"948",2,0,0,0,0,0,0,0
"949",5,0,0,0,1,0,0,1
"950",2,0,0,0,1,0,0,1
"951",2,0,0,0,0,0,0,0
"952",2,0,0,0,0,0,0,0
"953",2,0,0,2,1,0,2,5
"954",2,0,0,0,1,0,0,1
"955",2,0,0,0,1,0,0,1
"956",2,0,0,0,1,0,0,1
"957",1,0,0,1,2,0,0,3
"958",2,0,0,0,0,0,0,0
"959",2,0,0,0,1,0,0,1
"960",1,1,0,0,0,0,0,1
"961",1,0,1,0,0,0,0,1
"962",1,0,1,0,0,0,0,1
"963",1,0,0,0,0,0,0,0
"964",2,0,1,0,0,0,0,1
"965",2,0,1,0,0,0,0,1
"966",1,0,0,0,0,0,0,0
"967",2,0,0,0,1,0,0,1
"968",1,0,0,0,0,0,0,0
"969",1,0,1,0,0,0,0,1
"970",1,0,0,0,1,0,0,1
"971",1,0,0,0,2,0,0,2
"972",2,0,0,0,0,0,0,0
"973",1,2,2,0,1,0,0,5
"974",3,0,0,0,0,0,0,0
"975",1,2,2,0,1,0,0,5
"976",1,2,2,0,1,0,0,5
"977",2,0,0,0,0,0,0,0
"978",2,0,0,0,1,0,0,1
"979",1,0,1,0,1,2,0,4
"980",1,0,0,3,1,0,0,4
"981",2,0,0,0,0,0,0,0
"982",1,0,1,2,2,0,0,5
"983",5,0,0,0,0,0,0,0
"984",1,0,0,0,1,0,0,1
"985",1,0,1,0,1,0,0,2
"986",2,0,0,0,0,0,0,0
"987",1,2,1,0,1,0,0,4
"988",2,0,0,0,0,0,0,0
"989",2,0,2,0,0,0,0,2
"990",1,2,0,0,0,0,0,2
"991",1,2,0,0,0,0,0,2
"992",1,0,0,0,0,0,0,0
"993",1,0,0,0,0,0,0,0
"994",3,0,1,0,0,0,0,1
"995",1,2,0,0,0,0,0,2
"996",1,2,0,0,0,0,0,2
"997",2,0,1,0,0,1,0,2
"998",2,0,1,0,0,0,0,1
"999",1,0,0,0,1,0,0,1
"1000",1,2,0,0,0,0,0,2
"1001",2,0,0,2,0,0,0,2
"1002",2,0,0,0,0,0,0,0
"1003",1,0,1,0,0,0,0,1
"1004",2,0,0,0,0,0,0,0
"1005",2,2,0,0,1,0,0,3
"1006",2,0,0,0,0,0,0,0
"1007",2,0,0,0,0,0,0,0
"1008",2,0,0,0,1,0,0,1
"1009",2,0,0,0,1,0,0,1
"1010",2,0,0,0,1,0,0,1
"1011",2,0,1,3,1,0,0,5
"1012",2,0,0,0,4,0,0,4
"1013",5,0,0,0,0,0,0,0
"1014",2,0,0,0,0,0,0,0
"1015",2,0,2,3,2,0,0,7
"1016",2,0,0,2,1,0,0,3
"1017",1,1,2,3,1,0,0,7
"1018",2,0,0,2,2,0,0,4
"1019",2,0,0,0,1,0,0,1
"1020",2,0,0,0,0,0,0,0
"1021",2,0,0,0,1,0,2,3
"1022",2,0,0,0,2,0,0,2
"1023",1,2,2,2,0,0,0,6
"1024",1,0,0,2,2,0,0,4
"1025",2,0,1,1,0,0,0,2
"1026",2,0,2,2,2,2,0,8
"1027",5,0,2,2,1,0,0,5
"1028",2,0,0,0,1,0,0,1
"1029",5,0,2,1,2,0,2,7
"1030",2,0,1,0,1,0,0,2
"1031",2,0,0,0,1,0,0,1
"1032",2,2,2,2,2,2,0,10
"1033",5,3,0,0,0,0,0,3
"1034",2,0,0,0,0,0,0,0
"1035",2,0,1,0,1,0,0,2
"1036",2,0,0,0,0,0,0,0
"1037",1,0,0,0,0,0,0,0
"1038",2,1,0,0,1,0,0,2
"1039",5,0,2,0,2,0,0,4
"1040",1,1,0,2,1,0,0,4
"1041",1,2,0,1,1,0,0,4
"1042",2,0,1,0,1,0,0,2
"1043",1,1,1,3,1,0,2,8
"1044",5,0,1,0,0,0,0,1
"1045",2,0,0,0,1,0,0,1
"1046",2,0,0,0,1,0,0,1
"1047",2,0,1,0,1,3,0,5
"1048",2,1,1,0,1,0,0,3
"1049",2,0,2,0,1,0,0,3
"1050",2,0,2,0,2,0,0,4
"1051",4,0,1,0,0,0,0,1
"1052",2,0,0,0,0,0,0,0
"1053",2,2,0,0,0,0,0,2
"1054",3,0,0,0,0,0,0,0
"1055",1,2,2,0,0,0,2,6
"1056",1,0,2,0,0,0,0,2
"1057",5,0,0,0,0,0,0,0
"1058",2,0,0,0,0,0,0,0
"1059",2,0,0,0,0,0,0,0
"1060",2,0,0,0,0,0,0,0
"1061",1,2,0,0,0,0,0,2
"1062",5,0,1,0,1,0,0,2
"1063",2,0,1,0,1,0,0,2
"1064",2,0,1,2,1,0,0,4
"1065",1,2,0,2,2,0,0,6
"1066",1,2,0,0,1,0,0,3
"1067",2,1,0,0,0,0,0,1
"1068",2,2,0,2,0,0,2,6
"1069",1,0,0,2,1,0,0,3
"1070",1,1,0,0,1,0,0,2
"1071",1,0,0,0,0,0,0,0
"1072",2,0,1,0,1,0,0,2
"1073",1,2,0,1,1,2,0,6
"1074",3,1,0,0,0,0,0,1
"1075",5,1,1,0,0,0,0,2
"1076",5,0,1,0,1,0,0,2
"1077",3,0,0,0,0,0,0,0
"1078",2,0,0,0,1,0,1,2
"1079",2,0,0,0,1,3,0,4
"1080",2,0,0,2,2,0,0,4
"1081",2,2,1,2,1,3,0,9
"1082",2,2,1,2,1,0,2,8
"1083",2,2,1,2,1,0,0,6
"1084",2,0,0,2,0,0,0,2
"1085",2,0,0,2,0,0,0,2
"1086",1,3,0,0,1,0,0,4
"1087",2,1,1,0,0,0,0,2
"1088",1,0,0,0,0,0,0,0
"1089",1,1,0,0,0,0,0,1
"1090",1,1,0,0,0,0,0,1
"1091",2,1,1,0,1,0,0,3
"1092",1,1,0,0,0,0,0,1
"1093",2,3,0,0,0,0,0,3
"1094",2,1,0,0,0,0,0,1
"1095",3,0,0,0,0,0,0,0
"1096",1,0,0,0,1,0,0,1
"1097",2,0,2,0,0,0,0,2
"1098",1,3,3,3,0,0,0,9
"1099",1,2,0,0,1,0,0,3
"1100",2,0,0,0,0,0,2,2
"1101",1,2,0,0,1,0,0,3
"1102",1,0,1,0,1,0,0,2
"1103",1,2,0,0,0,0,0,2
"1104",2,0,3,2,1,0,0,6
"1105",1,0,2,2,2,0,0,6
"1106",2,0,0,0,0,0,0,0
"1107",1,0,2,0,0,0,0,2
"1108",1,0,0,3,1,0,0,4
"1109",2,0,0,2,0,0,0,2
"1110",2,0,0,0,0,0,0,0
"1111",1,0,0,0,0,0,0,0
"1112",1,0,0,3,1,0,0,4
"1113",2,0,0,3,1,0,0,4
"1114",1,0,0,3,1,0,0,4
"1115",2,2,2,0,2,0,0,6
"1116",2,0,0,0,2,0,0,2
"1117",2,2,0,2,0,0,0,4
"1118",5,1,0,0,0,0,0,1
"1119",2,2,0,3,1,3,2,11
"1120",1,0,2,2,1,2,0,7
"1121",1,0,2,0,1,0,0,3
"1122",2,2,1,2,1,2,0,8
"1123",2,0,0,2,1,0,0,3
"1124",2,1,0,1,1,0,0,3
"1125",2,0,0,0,1,0,0,1
"1126",5,0,0,2,1,0,1,4
"1127",5,0,1,0,1,0,0,2
"1128",5,2,1,2,1,0,0,6
"1129",2,3,3,3,3,0,0,12
"1130",1,3,3,3,3,3,0,15
"1131",2,0,0,4,0,0,0,4
"1132",2,2,0,0,1,0,0,3
"1133",2,0,1,0,1,0,1,3
"1134",2,0,0,0,0,0,0,0
"1135",2,0,1,0,0,0,0,1
"1136",2,0,0,0,0,0,0,0
"1137",2,0,1,0,0,0,0,1
"1138",2,0,1,0,2,0,0,3
"1139",5,0,1,0,2,0,2,5
"1140",1,0,2,0,2,0,0,4
"1141",2,2,1,0,1,0,0,4
"1142",5,0,2,0,0,0,0,2
"1143",2,2,2,0,2,0,0,6
"1144",1,2,0,2,2,0,0,6
"1145",1,2,2,2,1,2,0,9
"1146",2,0,0,0,0,0,0,0
"1147",2,0,0,0,0,0,0,0
"1148",2,0,0,2,0,0,0,2
"1149",2,1,0,0,1,0,0,2
"1150",1,1,0,0,0,0,0,1
"1151",1,0,0,0,0,0,0,0
"1152",2,2,0,2,0,0,0,4
"1153",1,1,0,0,0,0,0,1
"1154",1,1,0,0,0,0,0,1
"1155",8,0,0,2,0,0,2,4
"1156",2,0,0,2,2,0,0,4
"1157",2,0,0,0,0,0,0,0
"1158",2,2,1,0,0,0,0,3
"1159",2,0,0,2,0,0,0,2
"1160",2,1,1,0,0,0,0,2
"1161",1,1,0,2,0,0,1,4
"1162",2,0,1,0,0,0,0,1
"1163",5,0,0,0,1,0,0,1
"1164",2,0,0,0,0,0,0,0
"1165",1,0,0,0,2,0,0,2
"1166",2,0,1,0,2,0,0,3
"1167",1,1,2,2,1,0,0,6
"1168",2,2,0,0,2,0,2,6
"1169",1,0,0,0,0,0,0,0
"1170",2,0,1,0,0,0,0,1
"1171",2,0,1,0,0,0,0,1
"1172",5,0,0,2,1,0,0,3
"1173",2,0,0,0,0,0,0,0
"1174",5,0,0,0,0,0,0,0
"1175",5,0,1,0,1,0,0,2
"1176",2,0,0,2,0,0,0,2
"1177",1,0,0,2,1,0,2,5
"1178",1,0,0,1,0,0,0,1
"1179",2,0,0,0,0,0,0,0
"1180",2,1,0,0,1,0,0,2
"1181",2,0,0,1,0,0,0,1
"1182",2,0,0,0,0,0,0,0
"1183",3,2,0,2,2,0,0,6
"1184",6,0,0,0,0,0,0,0
"1185",2,0,0,0,0,0,0,0
"1186",2,0,0,0,0,0,0,0
"1187",2,0,0,3,0,0,0,3
"1188",2,0,0,0,1,0,0,1
"1189",2,0,0,0,2,0,0,2
"1190",2,0,0,0,0,0,0,0
"1191",1,0,0,0,0,0,0,0
"1192",2,0,0,0,0,0,0,0
"1193",2,0,0,0,0,0,0,0
"1194",2,0,0,0,0,0,0,0
"1195",2,0,0,0,0,0,0,0
"1196",2,0,0,0,0,0,0,0
"1197",2,0,0,0,0,0,0,0
"1198",2,0,0,0,0,0,0,0
"1199",2,0,0,0,0,0,0,0
"1200",2,0,0,0,0,0,0,0
"1201",2,0,0,0,0,0,0,0
"1202",2,0,0,0,2,2,0,4
"1203",2,0,0,0,0,0,0,0
"1204",2,0,0,0,1,0,0,1
"1205",2,0,0,2,2,0,0,4
"1206",2,0,0,2,1,0,0,3
"1207",2,0,1,0,2,0,0,3
"1208",2,0,0,0,0,0,0,0
"1209",2,2,0,0,0,0,0,2
"1210",2,2,0,2,2,0,0,6
"1211",5,2,0,2,1,0,0,5
"1212",2,0,0,2,1,0,0,3
"1213",2,2,0,2,1,0,0,5
"1214",2,0,2,1,1,0,0,4
"1215",2,0,2,1,1,0,0,4
"1216",2,2,0,0,0,0,0,2
"1217",2,0,0,0,0,0,0,0
"1218",2,0,0,0,0,0,0,0
"1219",2,0,0,0,0,0,0,0
"1220",2,0,0,0,1,0,0,1
"1221",2,0,0,0,0,0,0,0
"1222",2,0,0,2,1,0,0,3
"1223",2,0,0,0,1,0,0,1
"1224",2,0,0,0,0,0,0,0
"1225",2,0,0,0,1,0,0,1
"1226",2,0,0,0,0,0,0,0
"1227",2,0,0,0,0,0,0,0
"1228",3,2,0,2,2,0,0,6
"1229",5,0,0,1,2,0,0,3
"1230",5,0,2,2,2,2,0,8
"1231",4,0,2,0,2,0,0,4
"1232",2,1,0,2,2,0,0,5
"1233",2,0,0,2,0,0,0,2
"1234",2,0,0,0,0,0,0,0
"1235",2,0,2,2,2,0,2,8
"1236",2,2,0,0,0,0,0,2
"1237",2,0,0,2,2,0,2,6
"1238",2,0,2,0,1,0,0,3
"1239",4,2,2,2,2,0,2,10
"1240",2,0,0,3,2,0,2,7
"1241",1,1,2,3,1,2,1,10
"1242",2,0,1,0,0,0,0,1
"1243",2,1,0,2,2,2,1,8
"1244",2,0,0,2,0,0,0,2
"1245",5,2,0,2,0,0,0,4
"1246",5,0,2,0,0,0,0,2
"1247",2,0,0,0,0,0,0,0
"1248",2,2,2,0,0,0,0,4
"1249",2,0,0,0,0,0,0,0
"1250",2,0,2,0,2,0,2,6
"1251",2,2,0,0,0,0,0,2
"1252",2,2,0,0,0,0,0,2
"1253",2,0,2,0,0,0,0,2
"1254",2,0,0,0,0,0,0,0
"1255",2,2,2,0,0,2,2,8
"1256",2,0,0,0,0,0,0,0
"1257",2,0,0,0,0,0,0,0
"1258",2,0,0,0,0,0,0,0
"1259",2,0,0,0,0,0,0,0
"1260",2,0,2,0,0,0,0,2
"1261",2,0,0,0,1,0,0,1
"1262",2,0,2,2,2,0,0,6
"1263",2,0,2,2,0,0,0,4
"1264",2,0,0,0,0,0,0,0
"1265",2,0,0,0,0,0,0,0
"1266",1,0,0,0,1,0,0,1
"1267",5,0,0,0,1,0,0,1
"1268",1,0,0,0,0,0,0,0
"1269",1,0,1,0,1,0,0,2
"1270",2,0,0,0,0,0,0,0
"1271",5,1,0,1,1,0,0,3
"1272",1,0,2,3,0,0,0,5
"1273",1,1,1,0,0,0,0,2
"1274",1,1,0,0,1,0,0,2
"1275",5,0,0,0,0,0,0,0
"1276",5,0,2,0,0,0,0,2
"1277",1,2,0,0,2,0,0,4
"1278",2,0,0,0,0,0,0,0
"1279",1,0,0,0,2,0,0,2
"1280",1,0,0,0,2,0,0,2
"1281",1,0,0,0,0,0,0,0
"1282",2,0,0,0,1,0,0,1
"1283",1,2,0,2,1,0,1,6
"1284",1,0,0,0,0,0,0,0
"1285",1,2,2,0,1,0,0,5
"1286",2,0,0,0,0,0,0,0
"1287",2,0,0,0,0,0,0,0
"1288",5,0,2,0,1,0,0,3
"1289",2,0,2,0,1,0,0,3
"1290",1,2,1,0,1,0,0,4
"1291",1,0,1,0,1,0,0,2
"1292",2,0,0,0,0,0,0,0
"1293",2,0,0,0,0,0,0,0
"1294",2,0,0,0,0,0,0,0
"1295",1,0,0,2,1,0,0,3
"1296",2,0,2,0,0,0,0,2
"1297",2,0,0,0,0,0,0,0
"1298",2,0,0,0,1,0,1,2
"1299",2,0,1,1,1,0,0,3
"1300",2,0,4,4,4,0,0,12
"1301",1,0,0,2,0,0,0,2
"1302",2,0,0,0,0,0,0,0
"1303",2,0,0,0,0,0,0,0
"1304",2,0,0,0,1,0,0,1
"1305",2,0,0,0,0,0,0,0
"1306",1,0,0,0,1,0,1,2
"1307",1,0,2,0,1,0,0,3
"1308",5,1,0,0,1,0,0,2
"1309",2,0,0,0,0,0,0,0
"1310",2,0,0,0,1,0,0,1
"1311",2,1,0,0,0,0,0,1
"1312",2,0,0,0,0,0,0,0
"1313",1,0,0,2,1,0,0,3
"1314",2,0,2,0,2,0,0,4
"1315",1,0,0,2,1,0,0,3
"1316",2,2,0,0,0,0,0,2
"1317",1,2,0,1,0,0,1,4
"1318",1,0,2,0,0,0,0,2
"1319",1,0,0,0,0,0,0,0
"1320",1,0,1,2,1,0,0,4
"1321",2,2,2,2,1,0,0,7
"1322",5,0,0,0,0,0,0,0
"1323",1,1,0,0,1,0,0,2
"1324",2,0,0,0,1,0,0,1
"1325",2,0,0,0,2,0,0,2
"1326",2,0,0,0,1,0,0,1
"1327",1,0,0,0,1,0,0,1
"1328",2,0,0,0,0,0,0,0
"1329",2,0,0,0,0,0,0,0
"1330",1,0,0,0,1,0,0,1
"1331",2,0,0,0,0,0,0,0
"1332",2,1,1,3,1,0,0,6
"1333",2,0,0,0,1,0,0,1
"1334",2,0,0,0,0,0,0,0
"1335",2,0,0,0,0,0,0,0
"1336",2,0,2,0,1,0,4,7
"1337",2,0,1,0,1,0,0,2
"1338",2,0,1,0,0,0,0,1
"1339",2,0,2,0,1,0,0,3
"1340",2,0,0,0,1,0,0,1
"1341",2,0,1,0,0,0,0,1
"1342",2,0,1,0,0,0,0,1
"1343",2,0,1,0,0,0,0,1
"1344",2,0,2,0,0,0,0,2
"1345",2,0,1,0,1,0,1,3
"1346",2,0,0,0,1,0,0,1
"1347",2,0,2,0,1,0,0,3
"1348",5,0,2,0,0,0,0,2
"1349",2,0,1,0,1,0,0,2
"1350",2,0,0,0,2,0,0,2
"1351",2,0,0,0,1,0,0,1
"1352",2,0,2,0,2,0,0,4
"1353",2,0,1,0,2,0,0,3
"1354",2,0,0,0,0,0,0,0
"1355",1,0,0,0,0,0,0,0
"1356",1,0,0,3,0,0,0,3
"1357",1,0,2,0,3,0,0,5
"1358",2,0,2,0,0,0,0,2
"1359",2,0,0,0,3,0,0,3
"1360",2,0,0,0,0,0,0,0
"1361",2,0,2,0,0,0,0,2
"1362",1,0,2,0,0,0,0,2
"1363",1,0,0,0,2,0,0,2
"1364",2,0,0,0,0,0,0,0
"1365",2,0,2,0,0,0,0,2
"1366",2,0,0,0,0,0,0,0
"1367",2,0,0,0,0,0,0,0
"1368",1,0,1,0,1,0,0,2
"1369",1,0,1,0,0,0,0,1
"1370",2,0,0,0,0,0,0,0
"1371",2,0,0,2,0,0,0,2
"1372",1,0,0,0,1,0,0,1
"1373",2,0,0,0,1,0,0,1
"1374",1,0,0,0,1,0,0,1
"1375",1,0,0,0,1,0,0,1
"1376",2,0,0,2,1,0,0,3
"1377",1,0,0,0,0,0,0,0
"1378",1,0,0,0,0,0,0,0
"1379",2,0,0,0,0,0,0,0
"1380",2,0,1,0,1,0,0,2
"1381",2,0,0,0,0,0,0,0
"1382",2,0,0,0,1,0,0,1
"1383",1,0,2,0,1,0,0,3
"1384",8,0,1,2,0,0,0,3
"1385",2,2,0,0,0,0,0,2
"1386",2,0,2,3,2,3,0,10
"1387",2,0,2,0,0,0,0,2
"1388",2,0,0,0,0,0,0,0
"1389",2,0,0,0,0,0,0,0
"1390",2,2,0,0,0,0,0,2
"1391",2,0,0,0,0,0,0,0
"1392",2,0,0,0,0,0,0,0
"1393",4,0,1,0,0,0,0,1
"1394",2,0,1,0,0,0,0,1
"1395",5,0,0,0,0,0,0,0
"1396",2,0,0,0,0,0,0,0
"1397",2,0,0,0,0,0,0,0
"1398",2,0,1,0,0,0,0,1
"1399",2,0,1,0,0,0,0,1
"1400",1,0,0,0,1,0,0,1
"1401",1,0,0,0,1,0,0,1
"1402",2,0,1,0,0,0,0,1
"1403",2,0,0,0,1,0,0,1
"1404",1,0,1,0,0,0,0,1
"1405",2,0,0,0,0,0,0,0
"1406",1,0,1,0,0,0,0,1
"1407",2,0,0,0,0,0,0,0
"1408",2,0,0,0,1,0,0,1
"1409",2,0,0,0,0,0,0,0
"1410",2,0,0,0,0,0,0,0
"1411",2,2,0,2,0,0,0,4
"1412",1,2,2,0,0,0,0,4
"1413",1,0,2,0,2,0,0,4
"1414",2,0,0,0,0,0,0,0
"1415",1,0,1,0,0,0,0,1
"1416",2,0,0,0,0,0,0,0
"1417",2,0,0,3,0,0,0,3
"1418",2,0,0,0,0,0,0,0
"1419",1,0,2,2,1,0,0,5
"1420",2,0,0,3,0,0,0,3
"1421",2,0,0,1,0,0,0,1
"1422",2,0,0,0,0,0,0,0
"1423",2,3,0,3,0,0,0,6
"1424",2,3,0,3,0,0,0,6
"1425",2,0,0,2,1,0,0,3
"1426",2,0,0,0,0,0,0,0
"1427",2,0,0,0,0,0,0,0
"1428",2,0,0,0,0,0,0,0
"1429",2,0,0,2,2,0,0,4
"1430",1,2,1,0,0,0,0,3
"1431",5,0,0,2,0,0,0,2
"1432",1,0,0,0,0,0,0,0
"1433",2,0,0,0,0,0,0,0
"1434",2,0,0,0,0,0,0,0
"1435",1,0,0,0,1,0,0,1
"1436",2,0,0,2,1,0,0,3
"1437",2,0,0,2,0,0,0,2
"1438",1,0,1,0,0,0,0,1
"1439",1,0,2,2,2,0,0,6
"1440",2,0,1,0,0,0,0,1
"1441",1,0,0,0,0,0,0,0
"1442",1,0,1,2,1,1,0,5
"1443",1,0,0,0,0,0,0,0
